FIPS Code,State/Area,Year,Month,Civial Population,Total Labor Force,Total Labor Force percent of Pop,Total Employeed Labor force,Total Employed Labor Force Percent,Total Unemployeed Labor Force,Unemployment Rate of Labor Force
17,Illinois,2008,05,"9,801,672   ","6,676,767   ",68.1   ,"6,279,305   ",64.1   ,"397,462   ",6.0   
18,Indiana,2008,05,"4,869,426   ","3,239,880   ",66.5   ,"3,071,026   ",63.1   ,"168,854   ",5.2   
19,Iowa,2008,05,"2,317,378   ","1,672,348   ",72.2   ,"1,612,805   ",69.6   ,"59,543   ",3.6   
20,Kansas,2008,05,"2,108,535   ","1,490,891   ",70.7   ,"1,427,041   ",67.7   ,"63,850   ",4.3   
21,Kentucky,2008,05,"3,304,688   ","2,032,918   ",61.5   ,"1,913,516   ",57.9   ,"119,402   ",5.9   
22,Louisiana,2008,05,"3,347,495   ","2,070,960   ",61.9   ,"1,982,094   ",59.2   ,"88,866   ",4.3   
23,Maine,2008,05,"1,061,827   ","697,933   ",65.7   ,"662,654   ",62.4   ,"35,279   ",5.1   
24,Maryland,2008,05,"4,351,442   ","2,990,787   ",68.7   ,"2,877,380   ",66.1   ,"113,407   ",3.8   
25,Massachusetts,2008,05,"5,176,718   ","3,423,145   ",66.1   ,"3,251,272   ",62.8   ,"171,873   ",5.0   
26,Michigan,2008,05,"7,771,115   ","4,951,177   ",63.7   ,"4,566,688   ",58.8   ,"384,489   ",7.8   
27,Minnesota,2008,05,"4,045,132   ","2,917,967   ",72.1   ,"2,775,934   ",68.6   ,"142,033   ",4.9   
28,Mississippi,2008,05,"2,184,868   ","1,316,880   ",60.3   ,"1,231,911   ",56.4   ,"84,969   ",6.5   
29,Missouri,2008,05,"4,570,847   ","3,029,892   ",66.3   ,"2,860,996   ",62.6   ,"168,896   ",5.6   
30,Montana,2008,05,"758,910   ","509,766   ",67.2   ,"487,718   ",64.3   ,"22,048   ",4.3   
31,Nebraska,2008,05,"1,350,512   ","992,277   ",73.5   ,"961,771   ",71.2   ,"30,506   ",3.1   
32,Nevada,2008,05,"1,973,333   ","1,363,357   ",69.1   ,"1,284,143   ",65.1   ,"79,214   ",5.8   
33,New Hampshire,2008,05,"1,050,338   ","738,202   ",70.3   ,"712,154   ",67.8   ,"26,048   ",3.5   
34,New Jersey,2008,05,"6,715,242   ","4,487,200   ",66.8   ,"4,266,426   ",63.5   ,"220,774   ",4.9   
35,New Mexico,2008,05,"1,496,868   ","937,341   ",62.6   ,"900,507   ",60.2   ,"36,834   ",3.9   
36,New York,2008,05,"15,259,142   ","9,608,312   ",63.0   ,"9,133,266   ",59.9   ,"475,046   ",4.9   
51000,New York city,2008,05,"6,566,351   ","3,888,425   ",59.2   ,"3,695,877   ",56.3   ,"192,548   ",5.0   
37,North Carolina,2008,05,"6,996,920   ","4,564,270   ",65.2   ,"4,311,171   ",61.6   ,"253,099   ",5.5   
38,North Dakota,2008,05,"498,302   ","373,569   ",75.0   ,"363,561   ",73.0   ,"10,008   ",2.7   
39,Ohio,2008,05,"8,924,889   ","5,976,492   ",67.0   ,"5,622,689   ",63.0   ,"353,803   ",5.9   
40,Oklahoma,2008,05,"2,738,669   ","1,738,596   ",63.5   ,"1,677,065   ",61.2   ,"61,531   ",3.5   
41,Oregon,2008,05,"2,965,016   ","1,935,011   ",65.3   ,"1,832,013   ",61.8   ,"102,998   ",5.3   
42,Pennsylvania,2008,05,"9,879,825   ","6,438,073   ",65.2   ,"6,121,491   ",62.0   ,"316,582   ",4.9   
44,Rhode Island,2008,05,"837,855   ","566,163   ",67.6   ,"525,852   ",62.8   ,"40,311   ",7.1   
45,South Carolina,2008,05,"3,432,857   ","2,145,796   ",62.5   ,"2,020,770   ",58.9   ,"125,026   ",5.8   
46,South Dakota,2008,05,"610,576   ","446,653   ",73.2   ,"434,468   ",71.2   ,"12,185   ",2.7   
47,Tennessee,2008,05,"4,814,888   ","3,052,115   ",63.4   ,"2,866,200   ",59.5   ,"185,915   ",6.1   
48,Texas,2008,05,"17,692,809   ","11,603,854   ",65.6   ,"11,097,095   ",62.7   ,"506,759   ",4.4   
49,Utah,2008,05,"1,928,810   ","1,366,853   ",70.9   ,"1,324,237   ",68.7   ,"42,616   ",3.1   
50,Vermont,2008,05,"504,303   ","351,213   ",69.6   ,"336,423   ",66.7   ,"14,790   ",4.2   
51,Virginia,2008,05,"5,916,469   ","4,147,647   ",70.1   ,"3,993,732   ",67.5   ,"153,915   ",3.7   
53,Washington,2008,05,"5,077,412   ","3,457,960   ",68.1   ,"3,283,780   ",64.7   ,"174,180   ",5.0   
54,West Virginia,2008,05,"1,447,778   ","817,134   ",56.4   ,"782,156   ",54.0   ,"34,978   ",4.3   
55,Wisconsin,2008,05,"4,384,483   ","3,072,305   ",70.1   ,"2,941,706   ",67.1   ,"130,599   ",4.3   
56,Wyoming,2008,05,"409,806   ","290,627   ",70.9   ,"282,642   ",69.0   ,"7,985   ",2.7   
01,Alabama,2008,06,"3,590,424   ","2,195,259   ",61.1   ,"2,066,629   ",57.6   ,"128,630   ",5.9   
02,Alaska,2008,06,"500,654   ","364,161   ",72.7   ,"339,615   ",67.8   ,"24,546   ",6.7   
04,Arizona,2008,06,"4,865,847   ","3,113,462   ",64.0   ,"2,922,000   ",60.1   ,"191,462   ",6.1   
05,Arkansas,2008,06,"2,185,440   ","1,397,451   ",63.9   ,"1,322,645   ",60.5   ,"74,806   ",5.4   
06,California,2008,06,"27,587,706   ","18,196,508   ",66.0   ,"16,922,825   ",61.3   ,"1,273,683   ",7.0   
037,Los Angeles County,2008,06,"7,455,440   ","4,904,758   ",65.8   ,"4,549,116   ",61.0   ,"355,642   ",7.3   
08,Colorado,2008,06,"3,763,867   ","2,737,640   ",72.7   ,"2,602,788   ",69.2   ,"134,852   ",4.9   
09,Connecticut,2008,06,"2,726,025   ","1,898,926   ",69.7   ,"1,792,702   ",65.8   ,"106,224   ",5.6   
10,Delaware,2008,06,"677,885   ","451,327   ",66.6   ,"429,863   ",63.4   ,"21,464   ",4.8   
11,District of Columbia,2008,06,"477,031   ","333,522   ",69.9   ,"311,947   ",65.4   ,"21,575   ",6.5   
12,Florida,2008,06,"14,472,206   ","9,251,174   ",63.9   ,"8,680,159   ",60.0   ,"571,015   ",6.2   
13,Georgia,2008,06,"7,193,494   ","4,948,991   ",68.8   ,"4,646,443   ",64.6   ,"302,548   ",6.1   
15,Hawaii,2008,06,"974,980   ","647,745   ",66.4   ,"617,317   ",63.3   ,"30,428   ",4.7   
16,Idaho,2008,06,"1,133,789   ","769,797   ",67.9   ,"731,585   ",64.5   ,"38,212   ",5.0   
17,Illinois,2008,06,"9,807,583   ","6,767,021   ",69.0   ,"6,315,684   ",64.4   ,"451,337   ",6.7   
18,Indiana,2008,06,"4,872,865   ","3,273,668   ",67.2   ,"3,088,028   ",63.4   ,"185,640   ",5.7   
19,Iowa,2008,06,"2,318,576   ","1,691,870   ",73.0   ,"1,623,591   ",70.0   ,"68,279   ",4.0   
20,Kansas,2008,06,"2,109,796   ","1,516,716   ",71.9   ,"1,446,896   ",68.6   ,"69,820   ",4.6   
21,Kentucky,2008,06,"3,307,933   ","2,063,861   ",62.4   ,"1,930,392   ",58.4   ,"133,469   ",6.5   
22,Louisiana,2008,06,"3,352,675   ","2,115,757   ",63.1   ,"2,001,806   ",59.7   ,"113,951   ",5.4   
23,Maine,2008,06,"1,062,361   ","712,777   ",67.1   ,"677,094   ",63.7   ,"35,683   ",5.0   
24,Maryland,2008,06,"4,354,007   ","3,027,771   ",69.5   ,"2,897,094   ",66.5   ,"130,677   ",4.3   
25,Massachusetts,2008,06,"5,181,107   ","3,498,146   ",67.5   ,"3,302,091   ",63.7   ,"196,055   ",5.6   
26,Michigan,2008,06,"7,770,857   ","4,996,765   ",64.3   ,"4,594,522   ",59.1   ,"402,243   ",8.1   
27,Minnesota,2008,06,"4,048,438   ","2,947,486   ",72.8   ,"2,789,690   ",68.9   ,"157,796   ",5.4   
28,Mississippi,2008,06,"2,186,207   ","1,322,631   ",60.5   ,"1,228,410   ",56.2   ,"94,221   ",7.1   
29,Missouri,2008,06,"4,574,724   ","3,067,424   ",67.1   ,"2,885,278   ",63.1   ,"182,146   ",5.9   
30,Montana,2008,06,"759,760   ","516,190   ",67.9   ,"490,631   ",64.6   ,"25,559   ",5.0   
31,Nebraska,2008,06,"1,351,414   ","1,001,715   ",74.1   ,"966,814   ",71.5   ,"34,901   ",3.5   
32,Nevada,2008,06,"1,976,466   ","1,368,293   ",69.2   ,"1,281,246   ",64.8   ,"87,047   ",6.4   
33,New Hampshire,2008,06,"1,051,123   ","749,700   ",71.3   ,"722,354   ",68.7   ,"27,346   ",3.6   
34,New Jersey,2008,06,"6,718,294   ","4,544,256   ",67.6   ,"4,313,006   ",64.2   ,"231,250   ",5.1   
35,New Mexico,2008,06,"1,498,176   ","951,797   ",63.5   ,"904,828   ",60.4   ,"46,969   ",4.9   
36,New York,2008,06,"15,265,601   ","9,734,450   ",63.8   ,"9,238,810   ",60.5   ,"495,640   ",5.1   
51000,New York city,2008,06,"6,569,526   ","3,907,056   ",59.5   ,"3,705,296   ",56.4   ,"201,760   ",5.2   
37,North Carolina,2008,06,"7,007,925   ","4,584,954   ",65.4   ,"4,313,781   ",61.6   ,"271,173   ",5.9   
38,North Dakota,2008,06,"498,606   ","381,526   ",76.5   ,"368,466   ",73.9   ,"13,060   ",3.4   
39,Ohio,2008,06,"8,927,562   ","6,030,063   ",67.5   ,"5,636,132   ",63.1   ,"393,931   ",6.5   
40,Oklahoma,2008,06,"2,740,965   ","1,766,580   ",64.5   ,"1,695,631   ",61.9   ,"70,949   ",4.0   
41,Oregon,2008,06,"2,968,804   ","1,959,561   ",66.0   ,"1,844,798   ",62.1   ,"114,763   ",5.9   
42,Pennsylvania,2008,06,"9,885,062   ","6,511,635   ",65.9   ,"6,168,419   ",62.4   ,"343,216   ",5.3   
44,Rhode Island,2008,06,"837,929   ","573,069   ",68.4   ,"531,322   ",63.4   ,"41,747   ",7.3   
45,South Carolina,2008,06,"3,438,473   ","2,172,319   ",63.2   ,"2,028,477   ",59.0   ,"143,842   ",6.6   
46,South Dakota,2008,06,"611,174   ","454,479   ",74.4   ,"441,552   ",72.2   ,"12,927   ",2.8   
47,Tennessee,2008,06,"4,820,351   ","3,092,740   ",64.2   ,"2,882,390   ",59.8   ,"210,350   ",6.8   
48,Texas,2008,06,"17,722,244   ","11,711,714   ",66.1   ,"11,124,221   ",62.8   ,"587,493   ",5.0   
49,Utah,2008,06,"1,932,599   ","1,379,005   ",71.4   ,"1,328,604   ",68.7   ,"50,401   ",3.7   
50,Vermont,2008,06,"504,558   ","358,247   ",71.0   ,"342,175   ",67.8   ,"16,072   ",4.5   
51,Virginia,2008,06,"5,922,288   ","4,174,547   ",70.5   ,"4,008,519   ",67.7   ,"166,028   ",4.0   
53,Washington,2008,06,"5,084,384   ","3,488,407   ",68.6   ,"3,307,032   ",65.0   ,"181,375   ",5.2   
54,West Virginia,2008,06,"1,448,230   ","823,470   ",56.9   ,"787,794   ",54.4   ,"35,676   ",4.3   
55,Wisconsin,2008,06,"4,387,249   ","3,133,022   ",71.4   ,"2,984,167   ",68.0   ,"148,855   ",4.8   
56,Wyoming,2008,06,"410,427   ","298,014   ",72.6   ,"289,199   ",70.5   ,"8,815   ",3.0   
01,Alabama,2008,07,"3,593,293   ","2,192,307   ",61.0   ,"2,060,216   ",57.3   ,"132,091   ",6.0   
02,Alaska,2008,07,"501,082   ","367,756   ",73.4   ,"345,674   ",69.0   ,"22,082   ",6.0   
04,Arizona,2008,07,"4,874,841   ","3,118,037   ",64.0   ,"2,911,106   ",59.7   ,"206,931   ",6.6   
05,Arkansas,2008,07,"2,187,167   ","1,396,457   ",63.8   ,"1,317,726   ",60.2   ,"78,731   ",5.6   
06,California,2008,07,"27,615,732   ","18,306,130   ",66.3   ,"16,908,797   ",61.2   ,"1,397,333   ",7.6   
037,Los Angeles County,2008,07,"7,460,704   ","4,963,103   ",66.5   ,"4,555,760   ",61.1   ,"407,343   ",8.2   
08,Colorado,2008,07,"3,770,226   ","2,747,469   ",72.9   ,"2,611,184   ",69.3   ,"136,285   ",5.0   
09,Connecticut,2008,07,"2,727,747   ","1,916,095   ",70.2   ,"1,800,970   ",66.0   ,"115,125   ",6.0   
10,Delaware,2008,07,"678,769   ","452,202   ",66.6   ,"429,951   ",63.3   ,"22,251   ",4.9   
11,District of Columbia,2008,07,"477,346   ","339,374   ",71.1   ,"317,143   ",66.4   ,"22,231   ",6.6   
12,Florida,2008,07,"14,483,564   ","9,312,115   ",64.3   ,"8,680,572   ",59.9   ,"631,543   ",6.8   
13,Georgia,2008,07,"7,203,540   ","4,986,620   ",69.2   ,"4,664,282   ",64.7   ,"322,338   ",6.5   
15,Hawaii,2008,07,"975,546   ","647,977   ",66.4   ,"619,164   ",63.5   ,"28,813   ",4.4   
16,Idaho,2008,07,"1,135,675   ","772,603   ",68.0   ,"733,641   ",64.6   ,"38,962   ",5.0   
17,Illinois,2008,07,"9,813,237   ","6,752,703   ",68.8   ,"6,306,216   ",64.3   ,"446,487   ",6.6   
18,Indiana,2008,07,"4,876,173   ","3,283,458   ",67.3   ,"3,083,442   ",63.2   ,"200,016   ",6.1   
19,Iowa,2008,07,"2,319,771   ","1,701,059   ",73.3   ,"1,632,742   ",70.4   ,"68,317   ",4.0   
20,Kansas,2008,07,"2,110,980   ","1,522,608   ",72.1   ,"1,447,438   ",68.6   ,"75,170   ",4.9   
21,Kentucky,2008,07,"3,311,128   ","2,051,302   ",62.0   ,"1,917,396   ",57.9   ,"133,906   ",6.5   
22,Louisiana,2008,07,"3,357,744   ","2,124,869   ",63.3   ,"2,013,796   ",60.0   ,"111,073   ",5.2   
23,Maine,2008,07,"1,062,884   ","720,508   ",67.8   ,"683,580   ",64.3   ,"36,928   ",5.1   
24,Maryland,2008,07,"4,356,418   ","3,058,767   ",70.2   ,"2,923,311   ",67.1   ,"135,456   ",4.4   
25,Massachusetts,2008,07,"5,185,422   ","3,509,150   ",67.7   ,"3,309,778   ",63.8   ,"199,372   ",5.7   
26,Michigan,2008,07,"7,770,438   ","4,997,434   ",64.3   ,"4,550,765   ",58.6   ,"446,669   ",8.9   
27,Minnesota,2008,07,"4,051,642   ","2,963,976   ",73.2   ,"2,803,784   ",69.2   ,"160,192   ",5.4   
28,Mississippi,2008,07,"2,187,453   ","1,322,551   ",60.5   ,"1,223,946   ",56.0   ,"98,605   ",7.5   
29,Missouri,2008,07,"4,578,539   ","3,067,237   ",67.0   ,"2,868,262   ",62.6   ,"198,975   ",6.5   
30,Montana,2008,07,"760,598   ","520,165   ",68.4   ,"496,243   ",65.2   ,"23,922   ",4.6   
31,Nebraska,2008,07,"1,352,261   ","1,005,516   ",74.4   ,"970,286   ",71.8   ,"35,230   ",3.5   
32,Nevada,2008,07,"1,979,594   ","1,373,451   ",69.4   ,"1,281,349   ",64.7   ,"92,102   ",6.7   
33,New Hampshire,2008,07,"1,051,868   ","756,568   ",71.9   ,"729,305   ",69.3   ,"27,263   ",3.6   
34,New Jersey,2008,07,"6,721,248   ","4,575,393   ",68.1   ,"4,318,580   ",64.3   ,"256,813   ",5.6   
35,New Mexico,2008,07,"1,499,466   ","953,025   ",63.6   ,"906,398   ",60.4   ,"46,627   ",4.9   
36,New York,2008,07,"15,271,726   ","9,813,194   ",64.3   ,"9,279,123   ",60.8   ,"534,071   ",5.4   
51000,New York city,2008,07,"6,572,720   ","3,956,413   ",60.2   ,"3,730,392   ",56.8   ,"226,021   ",5.7   
37,North Carolina,2008,07,"7,018,773   ","4,613,181   ",65.7   ,"4,324,163   ",61.6   ,"289,018   ",6.3   
38,North Dakota,2008,07,"498,898   ","381,067   ",76.4   ,"369,277   ",74.0   ,"11,790   ",3.1   
39,Ohio,2008,07,"8,930,028   ","6,071,104   ",68.0   ,"5,648,482   ",63.3   ,"422,622   ",7.0   
40,Oklahoma,2008,07,"2,743,144   ","1,763,453   ",64.3   ,"1,697,611   ",61.9   ,"65,842   ",3.7   
41,Oregon,2008,07,"2,972,578   ","1,976,363   ",66.5   ,"1,852,512   ",62.3   ,"123,851   ",6.3   
42,Pennsylvania,2008,07,"9,890,101   ","6,562,471   ",66.4   ,"6,201,220   ",62.7   ,"361,251   ",5.5   
44,Rhode Island,2008,07,"838,009   ","577,012   ",68.9   ,"530,057   ",63.3   ,"46,955   ",8.1   
45,South Carolina,2008,07,"3,444,043   ","2,172,167   ",63.1   ,"2,022,393   ",58.7   ,"149,774   ",6.9   
46,South Dakota,2008,07,"611,741   ","456,126   ",74.6   ,"443,147   ",72.4   ,"12,979   ",2.8   
47,Tennessee,2008,07,"4,825,694   ","3,099,583   ",64.2   ,"2,882,704   ",59.7   ,"216,879   ",7.0   
48,Texas,2008,07,"17,751,353   ","11,757,651   ",66.2   ,"11,151,531   ",62.8   ,"606,120   ",5.2   
49,Utah,2008,07,"1,936,350   ","1,382,958   ",71.4   ,"1,332,166   ",68.8   ,"50,792   ",3.7   
50,Vermont,2008,07,"504,770   ","359,243   ",71.2   ,"343,473   ",68.0   ,"15,770   ",4.4   
51,Virginia,2008,07,"5,927,975   ","4,201,854   ",70.9   ,"4,030,911   ",68.0   ,"170,943   ",4.1   
53,Washington,2008,07,"5,091,309   ","3,511,200   ",69.0   ,"3,327,647   ",65.4   ,"183,553   ",5.2   
54,West Virginia,2008,07,"1,448,618   ","819,438   ",56.6   ,"787,844   ",54.4   ,"31,594   ",3.9   
55,Wisconsin,2008,07,"4,389,936   ","3,135,749   ",71.4   ,"2,989,074   ",68.1   ,"146,675   ",4.7   
56,Wyoming,2008,07,"411,048   ","298,278   ",72.6   ,"290,296   ",70.6   ,"7,982   ",2.7   
01,Alabama,2008,08,"3,596,204   ","2,180,770   ",60.6   ,"2,045,512   ",56.9   ,"135,258   ",6.2   
02,Alaska,2008,08,"502,170   ","362,908   ",72.3   ,"341,996   ",68.1   ,"20,912   ",5.8   
04,Arizona,2008,08,"4,882,204   ","3,127,941   ",64.1   ,"2,901,941   ",59.4   ,"226,000   ",7.2   
05,Arkansas,2008,08,"2,188,840   ","1,382,459   ",63.2   ,"1,307,826   ",59.7   ,"74,633   ",5.4   
06,California,2008,08,"27,647,757   ","18,292,518   ",66.2   ,"16,873,372   ",61.0   ,"1,419,146   ",7.8   
037,Los Angeles County,2008,08,"7,466,612   ","4,950,616   ",66.3   ,"4,530,979   ",60.7   ,"419,637   ",8.5   
08,Colorado,2008,08,"3,776,709   ","2,734,535   ",72.4   ,"2,600,596   ",68.9   ,"133,939   ",4.9   
09,Connecticut,2008,08,"2,729,782   ","1,903,576   ",69.7   ,"1,786,324   ",65.4   ,"117,252   ",6.2   
10,Delaware,2008,08,"679,481   ","449,659   ",66.2   ,"426,055   ",62.7   ,"23,604   ",5.2   
11,District of Columbia,2008,08,"478,161   ","335,318   ",70.1   ,"313,388   ",65.5   ,"21,930   ",6.5   
12,Florida,2008,08,"14,494,359   ","9,273,966   ",64.0   ,"8,609,757   ",59.4   ,"664,209   ",7.2   
13,Georgia,2008,08,"7,212,743   ","4,964,017   ",68.8   ,"4,638,156   ",64.3   ,"325,861   ",6.6   
15,Hawaii,2008,08,"976,125   ","640,711   ",65.6   ,"611,775   ",62.7   ,"28,936   ",4.5   
16,Idaho,2008,08,"1,137,065   ","764,930   ",67.3   ,"724,935   ",63.8   ,"39,995   ",5.2   
17,Illinois,2008,08,"9,820,037   ","6,668,616   ",67.9   ,"6,221,835   ",63.4   ,"446,781   ",6.7   
18,Indiana,2008,08,"4,879,459   ","3,258,356   ",66.8   ,"3,057,948   ",62.7   ,"200,408   ",6.2   
19,Iowa,2008,08,"2,321,258   ","1,681,321   ",72.4   ,"1,611,219   ",69.4   ,"70,102   ",4.2   
20,Kansas,2008,08,"2,112,793   ","1,499,447   ",71.0   ,"1,424,908   ",67.4   ,"74,539   ",5.0   
21,Kentucky,2008,08,"3,312,948   ","2,036,408   ",61.5   ,"1,902,466   ",57.4   ,"133,942   ",6.6   
22,Louisiana,2008,08,"3,360,884   ","2,110,235   ",62.8   ,"1,994,217   ",59.3   ,"116,018   ",5.5   
23,Maine,2008,08,"1,063,209   ","717,538   ",67.5   ,"683,048   ",64.2   ,"34,490   ",4.8   
24,Maryland,2008,08,"4,360,469   ","3,030,404   ",69.5   ,"2,891,932   ",66.3   ,"138,472   ",4.6   
25,Massachusetts,2008,08,"5,190,727   ","3,502,576   ",67.5   ,"3,307,188   ",63.7   ,"195,388   ",5.6   
26,Michigan,2008,08,"7,771,436   ","4,952,091   ",63.7   ,"4,543,149   ",58.5   ,"408,942   ",8.3   
27,Minnesota,2008,08,"4,054,892   ","2,950,216   ",72.8   ,"2,791,812   ",68.9   ,"158,404   ",5.4   
28,Mississippi,2008,08,"2,188,782   ","1,295,056   ",59.2   ,"1,208,332   ",55.2   ,"86,724   ",6.7   
29,Missouri,2008,08,"4,581,836   ","3,034,369   ",66.2   ,"2,828,509   ",61.7   ,"205,860   ",6.8   
30,Montana,2008,08,"761,268   ","518,553   ",68.1   ,"494,002   ",64.9   ,"24,551   ",4.7   
31,Nebraska,2008,08,"1,353,373   ","992,635   ",73.3   ,"960,689   ",71.0   ,"31,946   ",3.2   
32,Nevada,2008,08,"1,981,608   ","1,370,614   ",69.2   ,"1,275,199   ",64.4   ,"95,415   ",7.0   
33,New Hampshire,2008,08,"1,052,469   ","753,537   ",71.6   ,"725,716   ",69.0   ,"27,821   ",3.7   
34,New Jersey,2008,08,"6,726,036   ","4,537,836   ",67.5   ,"4,291,110   ",63.8   ,"246,726   ",5.4   
35,New Mexico,2008,08,"1,501,107   ","947,472   ",63.1   ,"903,176   ",60.2   ,"44,296   ",4.7   
36,New York,2008,08,"15,280,962   ","9,760,437   ",63.9   ,"9,219,404   ",60.3   ,"541,033   ",5.5   
51000,New York city,2008,08,"6,576,006   ","3,950,966   ",60.1   ,"3,716,033   ",56.5   ,"234,933   ",5.9   
37,North Carolina,2008,08,"7,028,454   ","4,571,204   ",65.0   ,"4,282,651   ",60.9   ,"288,553   ",6.3   
38,North Dakota,2008,08,"499,374   ","378,302   ",75.8   ,"366,928   ",73.5   ,"11,374   ",3.0   
39,Ohio,2008,08,"8,933,289   ","6,035,115   ",67.6   ,"5,624,347   ",63.0   ,"410,768   ",6.8   
40,Oklahoma,2008,08,"2,746,239   ","1,754,977   ",63.9   ,"1,689,027   ",61.5   ,"65,950   ",3.8   
41,Oregon,2008,08,"2,976,099   ","1,979,227   ",66.5   ,"1,850,255   ",62.2   ,"128,972   ",6.5   
42,Pennsylvania,2008,08,"9,895,782   ","6,526,540   ",66.0   ,"6,162,559   ",62.3   ,"363,981   ",5.6   
44,Rhode Island,2008,08,"838,423   ","575,701   ",68.7   ,"528,320   ",63.0   ,"47,381   ",8.2   
45,South Carolina,2008,08,"3,448,595   ","2,165,963   ",62.8   ,"2,003,086   ",58.1   ,"162,877   ",7.5   
46,South Dakota,2008,08,"612,285   ","452,960   ",74.0   ,"439,253   ",71.7   ,"13,707   ",3.0   
47,Tennessee,2008,08,"4,829,913   ","3,059,086   ",63.3   ,"2,846,387   ",58.9   ,"212,699   ",7.0   
48,Texas,2008,08,"17,783,166   ","11,702,285   ",65.8   ,"11,094,921   ",62.4   ,"607,364   ",5.2   
49,Utah,2008,08,"1,939,685   ","1,380,541   ",71.2   ,"1,328,747   ",68.5   ,"51,794   ",3.8   
50,Vermont,2008,08,"505,023   ","358,348   ",71.0   ,"342,900   ",67.9   ,"15,448   ",4.3   
51,Virginia,2008,08,"5,934,957   ","4,156,246   ",70.0   ,"3,982,260   ",67.1   ,"173,986   ",4.2   
53,Washington,2008,08,"5,099,238   ","3,497,910   ",68.6   ,"3,309,050   ",64.9   ,"188,860   ",5.4   
54,West Virginia,2008,08,"1,449,189   ","812,898   ",56.1   ,"780,918   ",53.9   ,"31,980   ",3.9   
55,Wisconsin,2008,08,"4,392,873   ","3,112,870   ",70.9   ,"2,966,812   ",67.5   ,"146,058   ",4.7   
56,Wyoming,2008,08,"411,744   ","296,658   ",72.0   ,"288,838   ",70.1   ,"7,820   ",2.6   
01,Alabama,2008,09,"3,598,993   ","2,169,953   ",60.3   ,"2,042,444   ",56.8   ,"127,509   ",5.9   
02,Alaska,2008,09,"503,222   ","357,059   ",71.0   ,"335,832   ",66.7   ,"21,227   ",5.9   
04,Arizona,2008,09,"4,889,372   ","3,137,880   ",64.2   ,"2,911,623   ",59.6   ,"226,257   ",7.2   
05,Arkansas,2008,09,"2,190,470   ","1,379,730   ",63.0   ,"1,305,528   ",59.6   ,"74,202   ",5.4   
06,California,2008,09,"27,679,019   ","18,271,189   ",66.0   ,"16,873,297   ",61.0   ,"1,397,892   ",7.7   
037,Los Angeles County,2008,09,"7,472,581   ","4,953,862   ",66.3   ,"4,536,671   ",60.7   ,"417,191   ",8.4   
08,Colorado,2008,09,"3,783,064   ","2,730,903   ",72.2   ,"2,598,101   ",68.7   ,"132,802   ",4.9   
09,Connecticut,2008,09,"2,731,705   ","1,882,477   ",68.9   ,"1,770,180   ",64.8   ,"112,297   ",6.0   
10,Delaware,2008,09,"680,178   ","442,557   ",65.1   ,"418,528   ",61.5   ,"24,029   ",5.4   
11,District of Columbia,2008,09,"478,964   ","331,843   ",69.3   ,"309,123   ",64.5   ,"22,720   ",6.8   
12,Florida,2008,09,"14,504,739   ","9,280,107   ",64.0   ,"8,621,074   ",59.4   ,"659,033   ",7.1   
13,Georgia,2008,09,"7,221,664   ","4,806,274   ",66.6   ,"4,482,288   ",62.1   ,"323,986   ",6.7   
15,Hawaii,2008,09,"976,705   ","634,247   ",64.9   ,"602,044   ",61.6   ,"32,203   ",5.1   
16,Idaho,2008,09,"1,138,405   ","757,657   ",66.6   ,"718,910   ",63.2   ,"38,747   ",5.1   
17,Illinois,2008,09,"9,826,546   ","6,597,259   ",67.1   ,"6,190,319   ",63.0   ,"406,940   ",6.2   
18,Indiana,2008,09,"4,882,575   ","3,231,248   ",66.2   ,"3,045,917   ",62.4   ,"185,331   ",5.7   
19,Iowa,2008,09,"2,322,671   ","1,680,431   ",72.3   ,"1,612,377   ",69.4   ,"68,054   ",4.0   
20,Kansas,2008,09,"2,114,526   ","1,501,114   ",71.0   ,"1,430,120   ",67.6   ,"70,994   ",4.7   
21,Kentucky,2008,09,"3,314,652   ","2,031,903   ",61.3   ,"1,898,619   ",57.3   ,"133,284   ",6.6   
